"t / s";"CH1 / V";"CH2 / V";"f / Hz";"SP1 / dB";"SP2 / dB"
0,09846;-0,00772;-0,000808081;24.583;-60;-60
0,09848;-0,00776;0,00505051;24.588;-60;-60
0,0985;-0,00768;0,00868687;24.593;-60;-60
0,09852;-0,00756;0,0123232;24.598;-60;-60
0,09854;-0,00764;0,0149495;24.603;-60;-60
0,09856;-0,00752;0,0175758;24.608;-60;-60
0,09858;-0,00764;0,0185859;24.613;-60;-60
0,0986;-0,0074;0,019798;24.618;-60;-60
0,09862;-0,00728;0,020202;24.623;-60;-60
0,09864;-0,00744;0,0208081;24.628;-60;-60
0,09866;-0,00752;0,0214141;24.633;-60;-60
0,09868;-0,0074;0,0246465;24.638;-60;-60
0,0987;-0,0074;0,0315152;24.643;-60;-60
0,09872;-0,00736;0,0357576;24.648;-60;-60
0,09874;-0,00716;0,04;24.653;-60;-60
0,09876;-0,00724;0,040202;24.657,9;-60;-60
0,09878;-0,007;0,0406061;24.662,9;-60;-60
0,0988;-0,0072;0,0410101;24.667,9;-60;-60
0,09882;-0,00684;0,0436364;24.672,9;-60;-60
0,09884;-0,00684;0,0464646;24.677,9;-60;-60
0,09886;-0,007;0,0525253;24.682,9;-60;-60
0,09888;-0,00664;0,0569697;24.687,9;-60;-60
0,0989;-0,00652;0,059798;24.692,9;-60;-60
0,09892;-0,007;0,060202;24.697,9;-60;-60
0,09894;-0,0066;0,0606061;24.702,9;-60;-60
0,09896;-0,0062;0,0608081;24.707,9;-60;-60
0,09898;-0,00648;0,0608081;24.712,9;-60;-60
0,099;-0,00672;0,0626263;24.717,9;-60;-60
0,09902;-0,00664;0,0678788;24.722,9;-60;-60
0,09904;-0,0066;0,0731313;24.727,9;-60;-60
0,09906;-0,00684;0,0773737;24.732,8;-60;-60
0,09908;-0,00684;0,0787879;24.737,8;-60;-60
0,0991;-0,00664;0,079798;24.742,8;-60;-60
0,09912;-0,00696;0,0820202;24.747,8;-60;-60
0,09914;-0,00712;0,0830303;24.752,8;-60;-60
0,09916;-0,00736;0,0852525;24.757,8;-60;-60
0,09918;-0,00712;0,0925253;24.762,8;-60;-60
0,0992;-0,007;0,0983838;24.767,8;-60;-60
0,09922;-0,00736;0,100808;24.772,8;-60;-60
0,09924;-0,00756;0,10101;24.777,8;-60;-60
0,09926;-0,00752;0,101616;24.782,8;-60;-60
0,09928;-0,00696;0,103232;24.787,8;-60;-60
0,0993;-0,00724;0,108889;24.792,8;-60;-60
0,09932;-0,00736;0,116566;24.797,8;-60;-60
0,09934;-0,00768;0,120404;24.802,8;-60;-60
0,09936;-0,00772;0,121212;24.807,7;-60;-60
0,09938;-0,0074;0,121414;24.812,7;-60;-60
0,0994;-0,0076;0,121818;24.817,7;-60;-60
0,09942;-0,00752;0,125051;24.822,7;-60;-60
0,09944;-0,00784;0,128687;24.827,7;-60;-60
0,09946;-0,00772;0,137576;24.832,7;-60;-60
0,09948;-0,0078;0,138586;24.837,7;-60;-60
0,0995;-0,00796;0,139798;24.842,7;-60;-60
0,09952;-0,008;0,141818;24.847,7;-60;-60
0,09954;-0,00792;0,141818;24.852,7;-60;-60
0,09956;-0,008;0,143838;24.857,7;-60;-60
0,09958;-0,008;0,149293;24.862,7;-60;-60
0,0996;-0,00812;0,154141;24.867,7;-60;-60
0,09962;-0,00808;0,15899;24.872,7;-60;-60
0,09964;-0,0084;0,163434;24.877,7;-60;-60
0,09966;-0,00828;0,167273;24.882,7;-60;-60
0,09968;-0,00832;0,173131;24.887,6;-60;-60
0,0997;-0,00872;0,180404;24.892,6;-60;-60
0,09972;-0,00892;0,180808;24.897,6;-60;-60
0,09974;-0,00908;0,183838;24.902,6;-60;-60
0,09976;-0,00932;0,191515;24.907,6;-60;-60
0,09978;-0,00964;0,198182;24.912,6;-60;-60
0,0998;-0,01012;0,2;24.917,6;-60;-60
0,09982;-0,01048;0,20202;24.922,6;-60;-60
0,09984;-0,01096;0,20404;24.927,6;-60;-60
0,09986;-0,01112;0,209293;24.932,6;-60;-60
0,09988;-0,0116;0,220202;24.937,6;-60;-60
0,0999;-0,01172;0,22202;24.942,6;-60;-60
0,09992;-0,01176;0,222222;24.947,6;-60;-60
0,09994;-0,01188;0,222828;24.952,6;-60;-60
0,09996;-0,01188;0,227677;24.957,6;-60;-60
0,09998;-0,012;0,24;24.962,5;-60;-60
0,1;-0,01208;0,24202;24.967,5;-60;-60
0,10002;-0,01208;0,243636;24.972,5;-60;-60
0,10004;-0,01256;0,248889;24.977,5;-60;-60
0,10006;-0,013;0,259596;24.982,5;-60;-60
0,10008;-0,01356;0,26202;24.987,5;-60;-60
0,1001;-0,01356;0,26404;24.992,5;-60;-60
0,10012;-0,01408;0,269495;24.997,5;-60;-60
0,10014;-0,01496;0,278182;25.002,5;;
0,10016;-0,01512;0,282222;25.007,5;;
0,10018;-0,01552;0,282828;25.012,5;;
0,1002;-0,01596;0,287273;25.017,5;;
0,10022;-0,01596;0,292727;25.022,5;;
0,10024;-0,016;0,299596;25.027,5;;
0,10026;-0,016;0,302626;25.032,5;;
0,10028;-0,01608;0,30404;25.037,5;;
0,1003;-0,01604;0,307273;25.042,4;;
0,10032;-0,01632;0,315354;25.047,4;;
0,10034;-0,01624;0,32303;25.052,4;;
0,10036;-0,01696;0,325455;25.057,4;;
0,10038;-0,0174;0,333939;25.062,4;;
0,1004;-0,0182;0,341616;25.067,4;;
0,10042;-0,01888;0,343232;25.072,4;;
0,10044;-0,01956;0,344848;25.077,4;;
0,10046;-0,0198;0,351515;25.082,4;;
0,10048;-0,02004;0,360606;25.087,4;;
0,1005;-0,01992;0,363232;25.092,4;;
0,10052;-0,02008;0,365455;25.097,4;;
0,10054;-0,0204;0,372121;25.102,4;;
0,10056;-0,02092;0,382626;25.107,4;;
0,10058;-0,02108;0,383838;25.112,4;;
0,1006;-0,02172;0,384242;25.117,3;;
0,10062;-0,023;0,389091;25.122,3;;
0,10064;-0,02356;0,39798;25.127,3;;
0,10066;-0,02376;0,403434;25.132,3;;
0,10068;-0,02396;0,40404;25.137,3;;
0,1007;-0,02436;0,408081;25.142,3;;
0,10072;-0,02432;0,419798;25.147,3;;
0,10074;-0,02548;0,424242;25.152,3;;
0,10076;-0,02604;0,424646;25.157,3;;
0,10078;-0,0268;0,429091;25.162,3;;
0,1008;-0,02744;0,438586;25.167,3;;
0,10082;-0,02776;0,443838;25.172,3;;
0,10084;-0,02808;0,445051;25.177,3;;
0,10086;-0,02804;0,448687;25.182,3;;
0,10088;-0,02836;0,458384;25.187,3;;
0,1009;-0,0292;0,46404;25.192,3;;
0,10092;-0,0302;0,464646;25.197,2;;
0,10094;-0,03144;0,466061;25.202,2;;
0,10096;-0,0316;0,473737;25.207,2;;
0,10098;-0,03184;0,480404;25.212,2;;
0,101;-0,03192;0,484646;25.217,2;;
0,10102;-0,032;0,487677;25.222,2;;
0,10104;-0,03204;0,493939;25.227,2;;
0,10106;-0,0322;0,501818;25.232,2;;
0,10108;-0,03248;0,503838;25.237,2;;
0,1011;-0,03332;0,506465;25.242,2;;
0,10112;-0,03396;0,512727;25.247,2;;
0,10114;-0,03504;0,514949;25.252,2;;
0,10116;-0,03544;0,520808;25.257,2;;
0,10118;-0,03576;0,524848;25.262,2;;
0,1012;-0,036;0,525859;25.267,2;;
0,10122;-0,03604;0,531313;25.272,1;;
0,10124;-0,03612;0,536768;25.277,1;;
0,10126;-0,03624;0,540606;25.282,1;;
0,10128;-0,037;0,544848;25.287,1;;
0,1013;-0,03744;0,545455;25.292,1;;
0,10132;-0,03876;0,549293;25.297,1;;
0,10134;-0,03908;0,553535;25.302,1;;
0,10136;-0,03972;0,558586;25.307,1;;
0,10138;-0,03996;0,562828;25.312,1;;
0,1014;-0,04004;0,565657;25.317,1;;
0,10142;-0,04028;0,565859;25.322,1;;
0,10144;-0,04068;0,571919;25.327,1;;
0,10146;-0,04164;0,577778;25.332,1;;
0,10148;-0,0424;0,582828;25.337,1;;
0,1015;-0,0426;0,585455;25.342,1;;
0,10152;-0,0434;0,588283;25.347;;
0,10154;-0,04348;0,592121;25.352;;
0,10156;-0,0436;0,601818;25.357;;
0,10158;-0,04388;0,60101;25.362;;
0,1016;-0,044;0,606667;25.367;;
0,10162;-0,04408;0,608283;25.372;;
0,10164;-0,0444;0,616768;25.377;;
0,10166;-0,04432;0,619798;25.382;;
0,10168;-0,04468;0,620808;25.387;;
0,1017;-0,04476;0,626465;25.392;;
0,10172;-0,04536;0,627071;25.397;;
0,10174;-0,04604;0,629697;25.402;;
0,10176;-0,0464;0,63596;25.407;;
0,10178;-0,04648;0,638586;25.412;;
0,1018;-0,04664;0,644646;25.417;;
0,10182;-0,04708;0,647879;25.422;;
0,10184;-0,04764;0,649697;25.426,9;;
0,10186;-0,04776;0,655758;25.431,9;;
0,10188;-0,04792;0,660404;25.436,9;;
0,1019;-0,04784;0,661212;25.441,9;;
0,10192;-0,04788;0,666465;25.446,9;;
0,10194;-0,04776;0,669091;25.451,9;;
0,10196;-0,04788;0,668889;25.456,9;;
0,10198;-0,048;0,675556;25.461,9;;
0,102;-0,048;0,68101;25.466,9;;
0,10202;-0,048;0,683232;25.471,9;;
0,10204;-0,048;0,686061;25.476,9;;
0,10206;-0,04796;0,692121;25.481,9;;
0,10208;-0,048;0,694545;25.486,9;;
0,1021;-0,048;0,697374;25.491,9;;
0,10212;-0,048;0,703232;25.496,9;;
0,10214;-0,04796;0,706869;25.501,8;;
0,10216;-0,048;0,706869;25.506,8;;
0,10218;-0,04796;0,707677;25.511,8;;
0,1022;-0,048;0,711313;25.516,8;;
0,10222;-0,04792;0,712121;25.521,8;;
0,10224;-0,04796;0,719192;25.526,8;;
0,10226;-0,04796;0,718586;25.531,8;;
0,10228;-0,04796;0,726465;25.536,8;;
0,1023;-0,048;0,731515;25.541,8;;
0,10232;-0,04788;0,735354;25.546,8;;
0,10234;-0,04792;0,737778;25.551,8;;
0,10236;-0,04788;0,742828;25.556,8;;
0,10238;-0,04796;0,745657;25.561,8;;
0,1024;-0,04796;0,749697;25.566,8;;
0,10242;-0,048;0,754343;25.571,8;;
0,10244;-0,04772;0,757172;25.576,8;;
0,10246;-0,0478;0,759596;25.581,7;;
0,10248;-0,04792;0,763434;25.586,7;;
0,1025;-0,04784;0,765657;25.591,7;;
0,10252;-0,0476;0,771111;25.596,7;;
0,10254;-0,047;0,775152;25.601,7;;
0,10256;-0,04704;0,774949;25.606,7;;
0,10258;-0,04724;0,778788;25.611,7;;
0,1026;-0,04736;0,78101;25.616,7;;
0,10262;-0,04708;0,782222;25.621,7;;
0,10264;-0,047;0,786465;25.626,7;;
0,10266;-0,04632;0,786869;25.631,7;;
0,10268;-0,04616;0,789899;25.636,7;;
0,1027;-0,04592;0,792121;25.641,7;;
0,10272;-0,04576;0,79596;25.646,7;;
0,10274;-0,04556;0,797576;25.651,7;;
0,10276;-0,04472;0,798586;25.656,6;;
0,10278;-0,04488;0,801818;25.661,6;;
0,1028;-0,04448;0,801818;25.666,6;;
0,10282;-0,0442;0,804242;25.671,6;;
0,10284;-0,04404;0,807071;25.676,6;;
0,10286;-0,04404;0,808889;25.681,6;;
0,10288;-0,04396;0,810505;25.686,6;;
0,1029;-0,04392;0,811717;25.691,6;;
0,10292;-0,04384;0,814141;25.696,6;;
0,10294;-0,04372;0,816162;25.701,6;;
0,10296;-0,04376;0,816162;25.706,6;;
0,10298;-0,04356;0,818182;25.711,6;;
0,103;-0,0432;0,82303;25.716,6;;
0,10302;-0,04312;0,824646;25.721,6;;
0,10304;-0,04268;0,824646;25.726,6;;
0,10306;-0,04168;0,82404;25.731,5;;
0,10308;-0,04156;0,825455;25.736,5;;
0,1031;-0,04088;0,827475;25.741,5;;
0,10312;-0,04032;0,825657;25.746,5;;
0,10314;-0,0402;0,827273;25.751,5;;
0,10316;-0,04012;0,828081;25.756,5;;
0,10318;-0,04008;0,828283;25.761,5;;
0,1032;-0,0398;0,828081;25.766,5;;
0,10322;-0,03972;0,828081;25.771,5;;
0,10324;-0,03932;0,828283;25.776,5;;
0,10326;-0,0388;0,827475;25.781,5;;
0,10328;-0,03752;0,828485;25.786,5;;
0,1033;-0,03664;0,829495;25.791,5;;
0,10332;-0,03664;0,830101;25.796,5;;
0,10334;-0,03612;0,830505;25.801,5;;
0,10336;-0,036;0,830505;25.806,5;;
0,10338;-0,036;0,831919;25.811,4;;
0,1034;-0,03592;0,833737;25.816,4;;
0,10342;-0,03584;0,833131;25.821,4;;
0,10344;-0,03548;0,832323;25.826,4;;
0,10346;-0,03516;0,831515;25.831,4;;
0,10348;-0,03448;0,83596;25.836,4;;
0,1035;-0,0334;0,834949;25.841,4;;
0,10352;-0,03264;0,836566;25.846,4;;
0,10354;-0,03212;0,836768;25.851,4;;
0,10356;-0,03204;0,837374;25.856,4;;
0,10358;-0,03204;0,836768;25.861,4;;
0,1036;-0,03196;0,83697;25.866,4;;
0,10362;-0,03188;0,839394;25.871,4;;
0,10364;-0,03168;0,83798;25.876,4;;
0,10366;-0,03112;0,839596;25.881,4;;
0,10368;-0,03024;0,83798;25.886,3;;
0,1037;-0,02916;0,83798;25.891,3;;
0,10372;-0,02836;0,839192;25.896,3;;
0,10374;-0,02812;0,837778;25.901,3;;
0,10376;-0,02804;0,838182;25.906,3;;
0,10378;-0,0278;0,838788;25.911,3;;
0,1038;-0,0274;0,83899;25.916,3;;
0,10382;-0,02676;0,839798;25.921,3;;
0,10384;-0,02608;0,840606;25.926,3;;
0,10386;-0,02508;0,840202;25.931,3;;
0,10388;-0,02448;0,842424;25.936,3;;
0,1039;-0,02436;0,841414;25.941,3;;
0,10392;-0,02384;0,839798;25.946,3;;
0,10394;-0,02376;0,840808;25.951,3;;
0,10396;-0,02284;0,839192;25.956,3;;
0,10398;-0,02272;0,840404;25.961,3;;
0,104;-0,02144;0,839394;25.966,2;;
0,10402;-0,02052;0,840202;25.971,2;;
0,10404;-0,02016;0,837374;25.976,2;;
0,10406;-0,0202;0,838586;25.981,2;;
0,10408;-0,01992;0,839798;25.986,2;;
0,1041;-0,01992;0,839798;25.991,2;;
0,10412;-0,01936;0,841212;25.996,2;;
0,10414;-0,01864;0,839596;26.001,2;;
0,10416;-0,01792;0,84;26.006,2;;
0,10418;-0,01692;0,83798;26.011,2;;
0,1042;-0,01656;0,837374;26.016,2;;
0,10422;-0,0162;0,836768;26.021,2;;
0,10424;-0,016;0,837172;26.026,2;;
0,10426;-0,01604;0,835556;26.031,2;;
0,10428;-0,01596;0,836364;26.036,2;;
0,1043;-0,01596;0,837172;26.041,1;;
0,10432;-0,0158;0,832929;26.046,1;;
0,10434;-0,01568;0,832121;26.051,1;;
0,10436;-0,0154;0,833131;26.056,1;;
0,10438;-0,01404;0,832727;26.061,1;;
0,1044;-0,01324;0,832121;26.066,1;;
0,10442;-0,01264;0,831313;26.071,1;;
0,10444;-0,01228;0,830707;26.076,1;;
0,10446;-0,01208;0,826465;26.081,1;;
0,10448;-0,01168;0,828081;26.086,1;;
0,1045;-0,01164;0,824848;26.091,1;;
0,10452;-0,01076;0,824242;26.096,1;;
0,10454;-0,00988;0,824848;26.101,1;;
0,10456;-0,00968;0,823838;26.106,1;;
0,10458;-0,0086;0,824242;26.111,1;;
0,1046;-0,00816;0,820606;26.116;;
0,10462;-0,00804;0,817172;26.121;;
0,10464;-0,00792;0,81596;26.126;;
0,10466;-0,00744;0,815758;26.131;;
0,10468;-0,0068;0,814343;26.136;;
0,1047;-0,00644;0,814747;26.141;;
0,10472;-0,00552;0,809697;26.146;;
0,10474;-0,00472;0,805657;26.151;;
0,10476;-0,00424;0,801818;26.156;;
0,10478;-0,00408;0,801616;26.161;;
0,1048;-0,004;0,799394;26.166;;
0,10482;-0,004;0,798586;26.171;;
0,10484;-0,00392;0,792323;26.176;;
0,10486;-0,00368;0,785657;26.181;;
0,10488;-0,0034;0,786061;26.186;;
0,1049;-0,00264;0,786263;26.191;;
0,10492;-0,00132;0,780808;26.195,9;;
0,10494;-0,00064;0,774949;26.200,9;;
0,10496;-0,00028;0,771313;26.205,9;;
0,10498;0;0,774949;26.210,9;;
0,105;0;0,771111;26.215,9;;
0,10502;4e-05;0,763232;26.220,9;;
0,10504;0;0,763232;26.225,9;;
0,10506;0,0002;0,762626;26.230,9;;
0,10508;0,0006;0,756566;26.235,9;;
0,1051;0,00116;0,750303;26.240,9;;
0,10512;0,00156;0,752929;26.245,9;;
0,10514;0,00248;0,748081;26.250,9;;
0,10516;0,00296;0,739394;26.255,9;;
0,10518;0,00316;0,738788;26.260,9;;
0,1052;0,00344;0,734747;26.265,9;;
0,10522;0,00396;0,725455;26.270,8;;
0,10524;0,004;0,725051;26.275,8;;
0,10526;0,00392;0,718788;26.280,8;;
0,10528;0,00412;0,712727;26.285,8;;
0,1053;0,0042;0,709293;26.290,8;;
0,10532;0,00424;0,706869;26.295,8;;
0,10534;0,00444;0,705859;26.300,8;;
0,10536;0,00496;0,69798;26.305,8;;
0,10538;0,00524;0,688889;26.310,8;;
0,1054;0,006;0,687071;26.315,8;;
0,10542;0,00676;0,684646;26.320,8;;
0,10544;0,00684;0,68;26.325,8;;
0,10546;0,00692;0,670101;26.330,8;;
0,10548;0,00736;0,667475;26.335,8;;
0,1055;0,00772;0,666263;26.340,8;;
0,10552;0,0078;0,661616;26.345,8;;
0,10554;0,00792;0,652929;26.350,7;;
0,10556;0,00792;0,647677;26.355,7;;
0,10558;0,008;0,641818;26.360,7;;
0,1056;0,00808;0,635152;26.365,7;;
0,10562;0,00852;0,629091;26.370,7;;
0,10564;0,00856;0,626465;26.375,7;;
0,10566;0,00888;0,623232;26.380,7;;
0,10568;0,00852;0,621212;26.385,7;;
0,1057;0,00904;0,610707;26.390,7;;
0,10572;0,00912;0,606263;26.395,7;;
0,10574;0,00944;0,605455;26.400,7;;
0,10576;0,00988;0,598788;26.405,7;;
0,10578;0,01012;0,593333;26.410,7;;
0,1058;0,01012;0,586263;26.415,7;;
0,10582;0,01052;0,585455;26.420,7;;
0,10584;0,01036;0,583636;26.425,6;;
0,10586;0,01096;0,577172;26.430,6;;
0,10588;0,01108;0,569495;26.435,6;;
0,1059;0,01112;0,566465;26.440,6;;
0,10592;0,01096;0,564242;26.445,6;;
0,10594;0,01112;0,560202;26.450,6;;
0,10596;0,01144;0,554141;26.455,6;;
0,10598;0,01116;0,546263;26.460,6;;
0,106;0,0114;0,546263;26.465,6;;
0,10602;0,01156;0,544646;26.470,6;;
0,10604;0,01144;0,543636;26.475,6;;
0,10606;0,01156;0,535758;26.480,6;;
0,10608;0,01176;0,530707;26.485,6;;
0,1061;0,01172;0,529091;26.490,6;;
0,10612;0,01192;0,525859;26.495,6;;
0,10614;0,01176;0,523232;26.500,5;;
0,10616;0,01156;0,519798;26.505,5;;
0,10618;0,01172;0,514747;26.510,5;;
0,1062;0,01168;0,509899;26.515,5;;
0,10622;0,0118;0,506263;26.520,5;;
0,10624;0,0118;0,505253;26.525,5;;
0,10626;0,01188;0,50404;26.530,5;;
0,10628;0,01172;0,49798;26.535,5;;
0,1063;0,01188;0,489899;26.540,5;;
0,10632;0,01196;0,485253;26.545,5;;
0,10634;0,01188;0,483636;26.550,5;;
0,10636;0,01192;0,475152;26.555,5;;
0,10638;0,01192;0,469697;26.560,5;;
0,1064;0,01196;0,465455;26.565,5;;
0,10642;0,01188;0,464646;26.570,5;;
0,10644;0,01192;0,461818;26.575,5;;
0,10646;0,012;0,453131;26.580,4;;
0,10648;0,01196;0,445253;26.585,4;;
0,1065;0,012;0,444646;26.590,4;;
0,10652;0,012;0,44101;26.595,4;;
0,10654;0,01196;0,430101;26.600,4;;
0,10656;0,01204;0,424646;26.605,4;;
0,10658;0,012;0,42404;26.610,4;;
0,1066;0,01204;0,420606;26.615,4;;
0,10662;0,012;0,410909;26.620,4;;
0,10664;0,01216;0,406263;26.625,4;;
0,10666;0,01212;0,403636;26.630,4;;
0,10668;0,012;0,396566;26.635,4;;
0,1067;0,0122;0,388081;26.640,4;;
0,10672;0,01216;0,384848;26.645,4;;
0,10674;0,01232;0,383434;26.650,4;;
0,10676;0,01232;0,379192;26.655,3;;
0,10678;0,01256;0,370303;26.660,3;;
0,1068;0,01288;0,365253;26.665,3;;
0,10682;0,01276;0,362828;26.670,3;;
0,10684;0,01276;0,35697;26.675,3;;
0,10686;0,01284;0,349091;26.680,3;;
0,10688;0,01352;0,34404;26.685,3;;
0,1069;0,01376;0,341414;26.690,3;;
0,10692;0,0138;0,33596;26.695,3;;
0,10694;0,01388;0,327879;26.700,3;;
0,10696;0,01384;0,323636;26.705,3;;
0,10698;0,01448;0,322222;26.710,3;;
0,107;0,014;0,316162;26.715,3;;
0,10702;0,0148;0,306667;26.720,3;;
0,10704;0,01468;0,303434;26.725,3;;
0,10706;0,0152;0,302828;26.730,3;;
0,10708;0,01536;0,301414;26.735,2;;
0,1071;0,01528;0,29798;26.740,2;;
0,10712;0,01528;0,287273;26.745,2;;
0,10714;0,01528;0,283636;26.750,2;;
0,10716;0,01552;0,282626;26.755,2;;
0,10718;0,01544;0,280202;26.760,2;;
0,1072;0,01548;0,271313;26.765,2;;
0,10722;0,01544;0,26404;26.770,2;;
0,10724;0,01552;0,263232;26.775,2;;
0,10726;0,01548;0,262222;26.780,2;;
0,10728;0,01592;0,259192;26.785,2;;
0,1073;0,01588;0,252525;26.790,2;;
0,10732;0,01584;0,24404;26.795,2;;
0,10734;0,01588;0,242828;26.800,2;;
0,10736;0,01592;0,23899;26.805,2;;
0,10738;0,0158;0,233131;26.810,1;;
0,1074;0,01592;0,224848;26.815,1;;
0,10742;0,01576;0,223232;26.820,1;;
0,10744;0,01588;0,22202;26.825,1;;
0,10746;0,0158;0,220808;26.830,1;;
0,10748;0,0158;0,21596;26.835,1;;
0,1075;0,01596;0,206869;26.840,1;;
0,10752;0,01588;0,202626;26.845,1;;
0,10754;0,01596;0,201616;26.850,1;;
0,10756;0,01592;0,198384;26.855,1;;
0,10758;0,01596;0,194545;26.860,1;;
0,1076;0,01592;0,187879;26.865,1;;
0,10762;0,016;0,181616;26.870,1;;
0,10764;0,01596;0,178788;26.875,1;;
0,10766;0,016;0,172323;26.880,1;;
0,10768;0,01592;0,168081;26.885;;
0,1077;0,01592;0,163434;26.890;;
0,10772;0,016;0,161616;26.895;;
0,10774;0,01596;0,15596;26.900;;
0,10776;0,01596;0,151717;26.905;;
0,10778;0,01596;0,146465;26.910;;
0,1078;0,016;0,146465;26.915;;
0,10782;0,016;0,145051;26.920;;
0,10784;0,01596;0,139192;26.925;;
0,10786;0,016;0,135758;26.930;;
0,10788;0,01596;0,132727;26.935;;
0,1079;0,01596;0,130505;26.940;;
0,10792;0,01596;0,12303;26.945;;
0,10794;0,01588;0,122424;26.950;;
0,10796;0,016;0,121212;26.955;;
0,10798;0,01596;0,120202;26.960;;
0,108;0,016;0,11697;26.964,9;;
0,10802;0,01596;0,113131;26.969,9;;
0,10804;0,016;0,107273;26.974,9;;
0,10806;0,016;0,10202;26.979,9;;
0,10808;0,016;0,100808;26.984,9;;
0,1081;0,01604;0,100404;26.989,9;;
0,10812;0,016;0,0981818;26.994,9;;
0,10814;0,016;0,0911111;26.999,9;;
0,10816;0,016;0,0860606;27.004,9;;
0,10818;0,01596;0,0820202;27.009,9;;
0,1082;0,016;0,080404;27.014,9;;
0,10822;0,01596;0,079798;27.019,9;;
0,10824;0,016;0,0769697;27.024,9;;
0,10826;0,016;0,0694949;27.029,9;;
0,10828;0,016;0,0668687;27.034,9;;
0,1083;0,016;0,0626263;27.039,8;;
0,10832;0,016;0,0612121;27.044,8;;
0,10834;0,01604;0,0606061;27.049,8;;
0,10836;0,016;0,0606061;27.054,8;;
0,10838;0,01596;0,0585859;27.059,8;;
0,1084;0,01604;0,0577778;27.064,8;;
0,10842;0,016;0,0533333;27.069,8;;
0,10844;0,01604;0,0505051;27.074,8;;
0,10846;0,01604;0,0474747;27.079,8;;
0,10848;0,016;0,0456566;27.084,8;;
0,1085;0,01596;0,0412121;27.089,8;;
0,10852;0,016;0,0391919;27.094,8;;
0,10854;0,016;0,0359596;27.099,8;;
0,10856;0,01596;0,0343434;27.104,8;;
0,10858;0,016;0,0331313;27.109,8;;
0,1086;0,01596;0,0286869;27.114,8;;
0,10862;0,016;0,0264646;27.119,7;;
0,10864;0,016;0,0226263;27.124,7;;
0,10866;0,01596;0,0254545;27.129,7;;
0,10868;0,01596;0,0230303;27.134,7;;
0,1087;0,01596;0,020202;27.139,7;;
0,10872;0,016;0,0181818;27.144,7;;
0,10874;0,01596;0,0173737;27.149,7;;
0,10876;0,016;0,0111111;27.154,7;;
0,10878;0,01596;0,00585859;27.159,7;;
0,1088;0,016;0,00484848;27.164,7;;
0,10882;0,016;0,00606061;27.169,7;;
0,10884;0,01588;0,0040404;27.174,7;;
0,10886;0,01592;-0,000606061;27.179,7;;
0,10888;0,01596;-0,00040404;27.184,7;;
0,1089;0,01596;-0,0020202;27.189,7;;
0,10892;0,016;-0,00424242;27.194,6;;
0,10894;0,01584;-0,0109091;27.199,6;;
0,10896;0,01568;-0,0137374;27.204,6;;
0,10898;0,016;-0,0175758;27.209,6;;
0,109;0,01592;-0,019798;27.214,6;;
0,10902;0,0158;-0,019798;27.219,6;;
0,10904;0,01592;-0,020202;27.224,6;;
0,10906;0,0158;-0,0212121;27.229,6;;
0,10908;0,01584;-0,0224242;27.234,6;;
0,1091;0,01592;-0,0248485;27.239,6;;
0,10912;0,016;-0,0307071;27.244,6;;
0,10914;0,01596;-0,0323232;27.249,6;;
0,10916;0,01592;-0,0389899;27.254,6;;
0,10918;0,016;-0,04;27.259,6;;
0,1092;0,01596;-0,040404;27.264,6;;
0,10922;0,01592;-0,0408081;27.269,5;;
0,10924;0,01592;-0,0426263;27.274,5;;
0,10926;0,016;-0,0468687;27.279,5;;
0,10928;0,01596;-0,0563636;27.284,5;;
0,1093;0,01596;-0,0589899;27.289,5;;
0,10932;0,01596;-0,0606061;27.294,5;;
0,10934;0,01596;-0,060404;27.299,5;;
0,10936;0,016;-0,0608081;27.304,5;;
0,10938;0,01596;-0,0632323;27.309,5;;
0,1094;0,016;-0,0670707;27.314,5;;
0,10942;0,016;-0,0755556;27.319,5;;
0,10944;0,016;-0,0791919;27.324,5;;
0,10946;0,016;-0,0810101;27.329,5;;
0,10948;0,01608;-0,0816162;27.334,5;;
0,1095;0,016;-0,0862626;27.339,5;;
0,10952;0,01604;-0,090101;27.344,5;;
0,10954;0,01604;-0,0987879;27.349,4;;
0,10956;0,01604;-0,100808;27.354,4;;
0,10958;0,01608;-0,10101;27.359,4;;
0,1096;0,01624;-0,103232;27.364,4;;
0,10962;0,01616;-0,106465;27.369,4;;
0,10964;0,01632;-0,114545;27.374,4;;
0,10966;0,01652;-0,118384;27.379,4;;
0,10968;0,01656;-0,12101;27.384,4;;
0,1097;0,01676;-0,121616;27.389,4;;
0,10972;0,01744;-0,124242;27.394,4;;
0,10974;0,01784;-0,130909;27.399,4;;
0,10976;0,01752;-0,137172;27.404,4;;
0,10978;0,01836;-0,140808;27.409,4;;
0,1098;0,0188;-0,14202;27.414,4;;
0,10982;0,01884;-0,143838;27.419,4;;
0,10984;0,01936;-0,149899;27.424,3;;
0,10986;0,0196;-0,156566;27.429,3;;
0,10988;0,01968;-0,160606;27.434,3;;
0,1099;0,01976;-0,16202;27.439,3;;
0,10992;0,01988;-0,168081;27.444,3;;
0,10994;0,02;-0,176364;27.449,3;;
0,10996;0,02008;-0,180606;27.454,3;;
0,10998;0,02028;-0,181818;27.459,3;;
0,11;0,02024;-0,182222;27.464,3;;
0,11002;0,02068;-0,187071;27.469,3;;
0,11004;0,02164;-0,19798;27.474,3;;
0,11006;0,0218;-0,201616;27.479,3;;
